"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABHD14A",135.44746861992,0.623542197930599,0.352474979459504,1.76903960356777,0.0768872657183852,0.586449200087671
"ABHD14A_ABHD14A-ACY1",144.036803129844,0.376361469898638,0.411174847728202,0.915331937199192,0.360017397722895,0.844588592134286
"ABHD14B",892.096819776572,-0.117353878450147,0.333208710296625,-0.352193309549675,0.724693294130286,0.952660559185063
"ABHD15",303.352120548404,1.0111631682655,0.383031658492475,2.63989449917849,0.00829318395367257,0.310643728134
"ABHD16A",563.039030907836,0.193160816953776,0.231382600886533,0.834811330729656,0.403823945175588,0.865734285091311
"ABHD17B",832.170343702878,-0.455498130221985,0.528413114362038,-0.862011403278504,0.388681242775034,0.862366591138591
"ABHD17C",263.945951216178,0.846864301191513,0.633415371844743,1.33698097462511,0.181228847144298,0.725979506604102
"ABHD18",194.681344224358,0.10782256358636,0.479888463290032,0.224682549872416,0.822226240730813,0.975998967011883
"ABHD2",399.202258534777,-0.149938220164591,0.271546321327197,-0.552164431584858,0.580835700997064,0.919793820405976
"ABHD3",916.307171076102,0.319730388996583,0.336565699598617,0.949979125555242,0.342122859405612,0.836118672935238
"ABHD4",288.292666093726,-0.0152642986806267,0.317781141851572,-0.0480339978379092,0.961689147512184,0.996419002524941
"ABHD5",574.156428131082,0.173162208162493,0.423388610805121,0.408991181489755,0.682546132745195,0.940974395539158
"ABHD6",216.090588468982,-1.19669228234227,0.41802279126279,-2.86274410715077,0.00419989603785167,0.253672260877774
"ABHD8",135.337521655059,-0.824021683236519,0.437290107704429,-1.88438217265479,0.0595132994865962,0.553630806737895
"ABI1",2506.32579867415,0.0288606002693902,0.198383615482257,0.145478749337399,0.884332892821155,0.987128144263818
"ABI2",347.034516683193,0.158603892178594,0.544134618398424,0.291479142873542,0.770684893275616,0.964057873377147
"ABI3",820.846138964642,-0.200018122400209,0.315803744910547,-0.633362097896797,0.526497210159647,0.901358558074478
"ABI3BP",588.906561259249,-0.342709940923684,0.504221998072775,-0.679680660965966,0.496706683805976,0.893213752117155
"ABITRAM",263.045899359206,0.19508783101628,0.304447571306404,0.640792863543452,0.521657270161133,0.899525796382426
"ABL1",818.408742799302,0.307307860048321,0.309947288678849,0.991484266109316,0.3214491714153,0.82712747176504
"ABL2",162.227116691036,-0.0510250163183033,0.635942699646882,-0.0802352418647716,0.936050161549046,0.991692591612686
"ABLIM1",367.161827395352,-0.55577177607508,0.430208507627269,-1.29186607475601,0.196403528143719,0.739657672241623
"ABLIM3",123.530298179807,0.196397621013444,0.539421169481339,0.364089568828533,0.715791125920415,0.949547728131569
"ABR",1328.44305342761,-0.0724181488703145,0.331852011542184,-0.218224227521697,0.827254409112795,0.97717443714378
"ABRACL",2733.3530348809,-0.0783853036667996,0.310363010354224,-0.252560070149264,0.80060818920532,0.972045681117758
"ABRAXAS1",157.74441914864,0.62351661994703,0.474946443625702,1.31281458849793,0.189245432987701,0.733259333581928
"ABRAXAS2",457.540552114526,-0.594930212359604,0.268485544847439,-2.21587427620232,0.026700113719622,0.435514783679956
"ABT1",140.870371147606,0.0847424678446255,0.332047418990833,0.255211945637695,0.798559405214628,0.971834125293549
"ABTB1",510.000366125635,0.0709700634889418,0.388748712925435,0.182560253267139,0.855143073438524,0.981199773419828
"ABTB2",208.737858079833,-0.28924560139447,0.909241467108357,-0.318117476883619,0.750395827088998,0.958757260114537
"ACAA1",491.992446909201,0.205666846357484,0.295008206041261,0.697156357503893,0.485704947817395,0.888632416674509
"ACAA2",1783.00872843113,0.0910034221877481,0.320644461089285,0.28381410949247,0.776552841157058,0.964852063271527
"ACACA",827.481688252316,0.238440972003496,0.337786222108162,0.705893125289004,0.480254603123016,0.88811469999866
"ACACB",354.876452249993,-0.257726360352066,0.386680599527822,-0.666509674048238,0.505085382300183,0.896232738767595
"ACAD10",295.010000821165,0.400140648788604,0.371762455320678,1.07633421035873,0.281777813940322,0.809764947874496
"ACAD11",261.402858720328,0.277615506325168,0.275986591257685,1.00590215292729,0.314462640523154,0.823184550791562
"ACAD8",169.190082111192,0.574859480153545,0.319161635896507,1.80115469874315,0.0716785003177657,0.573614465527878
"ACAD9",1396.43973017893,0.0811565066682538,0.307965221732847,0.263524907817855,0.792146028143706,0.969936113272872
"ACADM",533.556573945077,0.230912624721534,0.280023533442004,0.824618637880874,0.409588136653524,0.867800716972462
"ACADS",288.276390788701,-0.0583597253447473,0.333298506985631,-0.175097470050363,0.861003046169347,0.982834326628278
"ACADSB",281.731602004238,-0.700090953806349,0.397642949125393,-1.76060195546327,0.0783057974393395,0.588589705680125
"ACADVL",1509.23361114595,0.305738696395297,0.238419401999593,1.28235661121161,0.199717577400947,0.743767508128105
"ACAP1",2190.07415738032,0.00693665765360452,0.381760402416673,0.0181701863516832,0.985503086553837,0.998553736184464
"ACAP2",2984.37184435528,-0.429433483567451,0.217378629143077,-1.97550920833529,0.0482103906637834,0.526564989528376
"ACAP3",640.497394837352,0.312118879717345,0.327393971671169,0.953343392745285,0.340416112452649,0.836118672935238
"ACAT1",744.690482716898,-0.320215491642364,0.373753670759925,-0.856755442672428,0.391580055357076,0.864088408600972
"ACAT2",782.698891016071,-0.640930446145975,0.384587101261558,-1.6665417119907,0.0956055674017053,0.627855654640319
"ACBD3",924.17554190439,-0.295356668760737,0.346391798954861,-0.85266645934428,0.393844295939169,0.864088408600972
"ACBD4",218.129084440417,-0.0959638888663601,0.618428848051958,-0.155173694061402,0.87668438616644,0.985778365193844
"ACBD5",1112.06206328732,-0.629170059158621,0.272897376008872,-2.30551890370014,0.0211375292836068,0.421302657622676
"ACBD6",405.530853648419,-0.0517147296856011,0.397121780362844,-0.130223856365546,0.896389320640236,0.987947518994369
"ACBD7",78.89099591315,0.0486230181164464,0.745284248213773,0.065240904034912,0.947982193772408,0.993649666937982
"ACCS",846.355719468159,-0.326399097237929,0.645464821599049,-0.505680691364899,0.613080825240398,0.925686505406261
"ACD",263.003742059741,0.147736395717477,0.335885269318301,0.439841842475903,0.660051660019269,0.93530355996611
"ACE",156.363326619621,1.11691910808378,0.711112484917631,1.57066446135193,0.116260608243319,0.645246260691285
"ACER3",331.680951636492,-0.650415460075612,0.344115372343751,-1.89010870292038,0.0587434234084843,0.551065012915402
"ACHE",70.7106734253818,-0.358749366211374,0.866296432938349,-0.414118484817661,0.678787335964502,0.940092139192036
"ACIN1",3334.33481808808,-0.0577410374437987,0.164674921526417,-0.350636495882804,0.72586107301231,0.952660559185063
"ACKR1",176.067904263191,0.164374419637021,0.450835811775285,0.364599296115703,0.71541054034411,0.949547728131569
"ACKR3",99.9037525864141,0.0758249196868444,0.559089242684769,0.135622211800624,0.892119945214677,0.987209269387316
"ACLY",742.534053397807,-0.336980900796705,0.199447572575223,-1.68957133168222,0.091109994429631,0.617002707364434
"ACO1",226.626656181411,-0.79145817464852,0.358989873682231,-2.20468105835514,0.0274764832230959,0.440073008044983
"ACO2",1542.93020702365,-0.0663737216784339,0.301872717439634,-0.219873204314023,0.825969905514076,0.97717443714378
"ACOT1",592.858002103861,-0.207290335051565,0.244944647761537,-0.846274196827398,0.397399798894133,0.865542925306812
"ACOT11",23.1054796692424,-0.579517108021276,1.02514476697496,-0.565302703277061,0.571867890317784,NA
"ACOT13",123.939234045042,0.417250461179657,0.36553202042766,1.14148812651622,0.253666850249208,0.79084492748832
"ACOT4",103.405052221066,0.0665030308576084,0.536400837958032,0.123980102474806,0.901331029424904,0.98839861991707
"ACOT7",518.480555784643,-0.0136272428984596,0.33385448532037,-0.0408179116880301,0.967441059796288,0.997089277472461
"ACOT8",454.090584660977,-0.238482429035591,0.212890528362915,-1.12021155130514,0.26262362265309,0.795211146120338
"ACOT9",684.629032787167,0.216864753250666,0.304340959775462,0.712571693966745,0.476110832660631,0.887232320814988
"ACOX1",548.495487464005,-0.0866194949599013,0.261766524568794,-0.330903636752594,0.740717274852447,0.956549176526664
"ACOX3",943.017412755655,0.268679788677434,0.200895102474488,1.33741333346618,0.181087754541372,0.725979506604102
"ACP1",955.69946863423,-0.166137403980179,0.219791963685402,-0.755884797580583,0.449718269466494,0.879574416288704
"ACP2",427.604377360688,0.21794908699154,0.432454449785675,0.503981603379398,0.61427430468282,0.925686505406261
"ACP3",181.918236766651,-0.811701997704526,0.756459928942672,-1.07302709191625,0.28325896083431,0.810229521633664
"ACP5",948.472749852493,-0.0547889307831229,0.45470713989014,-0.120492787503535,0.904092792758936,0.98839861991707
"ACP6",75.0673575960006,-0.132090253361438,0.875793716077929,-0.150823476963249,0.880114966173634,0.986275841102722
"ACRBP",91.0988394917255,0.317877853060718,0.558961844474162,0.56869329490595,0.569564298914415,0.91616759407092
"ACSBG1",23.458123167211,0.801747349525888,1.25464683998367,0.639022332002463,0.522808404123214,NA
"ACSF2",250.771284065161,-0.858212427022236,0.516649338380928,-1.66111202176644,0.0966909504683032,0.627855654640319
"ACSF3",125.490394023822,0.416267015172101,0.637398692267946,0.653071649223141,0.513710088529009,0.8983166698321
"ACSL1",670.113703814645,0.334884051741056,0.426990624351124,0.784289004588713,0.432870549787152,0.877287931714764
"ACSL3",408.147379351194,-0.266823925376678,0.363133644350429,-0.734781614229028,0.462472506139693,0.882545156028887
"ACSL4",1309.84062824412,-0.0347641209058294,0.257508584655538,-0.135001794026915,0.892610455889653,0.987209269387316
"ACSL5",776.438765506933,-0.495528845284661,0.263035904194921,-1.88388291249187,0.0595808150596583,0.553630806737895
"ACSL6",34.734191628071,1.15747155175728,1.21575907626604,0.952056681585487,0.341068236443539,NA
"ACSM3",87.0326333618172,1.75147314960431,0.789251723233418,2.21915657330319,0.0264760743332931,0.43505443994526
"ACSM5",49.2728667141113,1.56921552837114,0.780397609160225,2.01078976915338,0.0443476672303616,NA
"ACSS1",230.350473369594,0.340083919517984,0.63468006506043,0.535835199874448,0.592072452421208,0.923008927214199
"ACSS2",278.638953806402,-0.373264484885755,0.505358478195932,-0.738613283422619,0.460141855830951,0.882473228414748
"ACTA1",14.111602889863,0.880968892829349,1.45805116085745,0.604209863466839,0.545704124060214,NA
"ACTA2",863.270259189693,-1.11067267887451,0.39059887278381,-2.84351224815041,0.00446192944121972,0.253672260877774
"ACTB",96008.2107534025,-0.193832518724668,0.240971789127336,-0.804378468644069,0.421178432246148,0.873064009097343
"ACTC1",36.8214850141322,1.82898865306952,1.31321558518741,1.39275582295843,0.163693641548218,NA
"ACTG1",28699.9209989918,0.203536690122673,0.245665693012672,0.828510841813693,0.407381257491328,0.867800716972462
"ACTG2",985.451781133958,0.915047948526347,1.1837371716616,0.773016147868286,0.439512824097911,0.87822964131224
"ACTL6A",1108.60820614026,-0.0306034939619268,0.29697813287686,-0.10304965441552,0.917923562163573,0.990517237147569
"ACTL6B",13.7210124021993,2.19193825148842,2.09746532994883,1.04504146990687,0.29600380343396,NA
"ACTL8",6.18586965431102,-0.112851146771695,1.57380259637086,-0.0717060367239996,0.942835851921316,NA
"ACTN1",166.145257934794,-0.159902792924594,0.573249606315787,-0.278940955498029,0.780290137485783,0.965759667162778
"ACTN2",69.4878955993576,0.58725936715656,1.79079646192761,0.327931945166139,0.742963119369312,0.956589230660281
"ACTR10",669.444900432597,-0.325331862521001,0.355012140666176,-0.91639644185272,0.359459000884907,0.844452040079992
"ACTR1A",838.055973503936,-0.448520319606619,0.243621751146264,-1.8410520304377,0.0656139343375629,0.56377261954299
"ACTR1B",531.550503537978,0.299101104550758,0.278036650453201,1.07576142952097,0.282033966282871,0.809764947874496
"ACTR2",11382.984884881,0.0411526739100184,0.228971479757666,0.179728383436979,0.857365809512968,0.982535171484338
"ACTR3",730.050108118227,0.260300720974513,0.329459259033612,0.790084703456327,0.429478302523598,0.875980803410807
"ACTR3B",110.895030648748,0.100021089073687,0.397691788269752,0.251504034088438,0.801424443660256,0.972426067978973
"ACTR3B_ACTR3C",1259.39107294533,-0.220817048232239,0.33053556675133,-0.668058358749528,0.504096341205511,0.895767657478812
"ACTR5",240.319058377226,0.027369905902172,0.227328931931723,0.120397811530617,0.904168024938177,0.98839861991707
"ACTR6",826.072458307875,-0.0571907920113307,0.181745634064459,-0.314674915332751,0.753008492048504,0.959517365318736
"ACTR8",726.001266887062,-0.0484447049869373,0.227199850897915,-0.21322507385229,0.83115141183164,0.978621936667088
"ACVR1",352.686912184891,-0.114078243602865,0.312066472856509,-0.365557512662755,0.714695283796122,0.949547728131569
"ACVR1B",281.080349670763,-0.441567451091429,0.424375892734348,-1.04051021429684,0.298102921045342,0.817963718554063
"ACVR2A",93.2574943373045,0.379745095263673,0.57370545606843,0.661916478650986,0.50802475031578,0.896971962504659
"ACVR2B",105.824325963813,0.710426681603522,0.691541235694317,1.02730921156168,0.304274886222142,0.82156398407402
"ACVRL1",140.483553735489,0.193823992819438,0.533366324330467,0.36339750744996,0.716307963465153,0.949547728131569
"ACY1",289.042661232447,1.17965124526382,0.411166615544694,2.8690345973276,0.00411726759820562,0.253672260877774
"ACY3",104.369138442808,0.412951708842151,1.08424792620148,0.380864651767308,0.703303682948182,0.947094689814761
"ACYP1",1122.4750536918,-0.0496270532694747,0.52140781343803,-0.0951789597134085,0.924172681823043,0.991475724478163
"ACYP2",680.058956480664,-0.555094014778495,0.427499864671402,-1.29846594268555,0.19412727207089,0.738064815455611
"ADA",2035.45336245329,-0.248123900450606,0.499042262527956,-0.497200175379348,0.61904789778083,0.926214317671754
"ADA2",1427.51421192133,0.507438282871009,0.357745200857514,1.41843491304616,0.156063828597467,0.696094219617275
"ADAL",187.878862221741,-0.809405324539629,0.523428456942959,-1.54635330541044,0.122019264754808,0.65267367847612
"ADAM10",1394.29573190385,-0.17863420277451,0.203839812153196,-0.876345993883946,0.380841968300551,0.858282205225259
"ADAM11",36.0352093048874,0.684461119986614,0.786171168802574,0.870626076289625,0.383958353674447,NA
"ADAM12",117.710782505002,-0.581030197184521,0.712479000195649,-0.815505014217918,0.414783295570658,0.870397261784729
"ADAM15",270.101646769812,0.357080636168169,0.344968515842067,1.0351107993045,0.300617169741816,0.819949412461464
"ADAM17",844.527739624392,-0.339270583814504,0.236744136420278,-1.43306858173761,0.151838239053053,0.693148618021939
"ADAM19",1459.99926425785,-0.0265233792320841,0.388610391809703,-0.0682518527324205,0.945585150656395,0.993177586946336
"ADAM20",59.8045734138435,0.484208368973826,0.619754351494981,0.781290793369681,0.434631483769096,0.877489579519727
"ADAM22",108.08429556118,-0.429482063173004,0.637272871170535,-0.67393746478512,0.500351072097255,0.8940098081281
"ADAM23",31.2615259758274,0.316108037306738,0.858110081252476,0.368377023196551,0.712592127586949,NA
"ADAM28",834.506251778008,0.251364659431197,0.42659311025466,0.589237503815149,0.555701962032992,0.911687523985496
"ADAM33",43.2633503297011,0.867853808495565,0.7861882728831,1.10387529098212,0.269647238688707,NA
"ADAM8",1741.29509043084,0.899336731395814,0.473774427493388,1.89823823154399,0.0576647066439911,0.544495792080571
"ADAM9",939.206713816026,-0.653682947591749,0.302035721048289,-2.16425707966919,0.0304446247655687,0.456562315303801
"ADAMDEC1",1587.24757169123,-1.25854225307975,0.57623351023308,-2.1840837624502,0.0289560936190115,0.445547420459204
"ADAMTS1",101.880831356663,0.152806035744085,0.444486614047497,0.343780961934112,0.731011018739925,0.954517585929851
"ADAMTS10",98.2403053029114,0.0104927687816466,0.515210821251903,0.0203659712661904,0.983751429212877,0.998553736184464
"ADAMTS14",63.1751918384528,0.14198035014544,0.642583972017459,0.2209522122061,0.82512964246229,0.976896778724825
"ADAMTS17",68.3686561748546,1.57409658723493,0.940401364319468,1.67385612883925,0.0941588780632097,0.625514913695891
"ADAMTS2",175.157403304345,0.376683964586115,0.558094347955461,0.674946746846783,0.499709599110153,0.8940098081281
"ADAMTS3",47.4421360584935,1.05150488173345,0.839650046886242,1.25231325316165,0.210455741486582,NA
"ADAMTS4",156.191153336933,0.380752723173872,0.512525141650625,0.742895698633691,0.457544830084334,0.882473228414748
"ADAMTS6",403.997269576712,0.515731765372631,0.734590650026453,0.702066879498207,0.482637456169964,0.888127082299987
"ADAMTS7",66.6107551119091,-0.321895260971914,0.64022466808937,-0.502784845720722,0.615115549310848,0.925686505406261
"ADAMTS9",140.514220911798,0.302362887322144,0.560724869833144,0.53923573500872,0.589724205809367,0.922655622430482
"ADAMTSL2",68.0205089973759,0.263796729885189,0.812415030672779,0.324706855394751,0.745402945723778,0.957722334087997
"ADAMTSL3",41.9604985664303,0.496842266752707,0.794287478313807,0.625519450221541,0.531630186873107,NA
"ADAMTSL4",148.796366030468,1.24360820871521,0.55880279167515,2.22548674996269,0.0260485796452413,0.4348896360268
"ADAP1",137.721830152523,0.67372599938557,0.777192029417387,0.866871987725634,0.386012153380799,0.860713122524834
"ADAP2",311.319490698401,-0.658890264922797,0.388883403291807,-1.69431315233678,0.0902057926323514,0.614530808416713
"ADAR",2182.19793980725,0.0871454073398868,0.270542178936082,0.322113940541876,0.747366377645395,0.95779137056029
"ADARB1",65.2262681222785,0.461117404126272,0.617378990551213,0.74689519919454,0.455126824094668,0.881686596361961
"ADARB2",9.15314485633803,3.11215703328552,1.77554740986113,1.75278734659579,0.07963851591162,NA
"ADAT1",419.53844942631,0.333828170715321,0.211505693855832,1.57834129488196,0.114487223891593,0.644467561330005
"ADAT2",1290.30576812568,0.0987959504403528,0.281450646776114,0.351024066108977,0.725570293654195,0.952660559185063
"ADAT3",130.211070492205,0.597064532319725,0.596496836265759,1.00095171678951,0.316850151829266,0.823184550791562
"ADCK1",107.934841547023,-0.133876532400741,0.353888163439374,-0.378301808965915,0.705206401747583,0.947381714725639
"ADCK2",859.991823298846,-0.578974595520399,0.499215276616322,-1.15976938735666,0.246142710933489,0.785775491345638
"ADCK5",127.508901323274,0.0145826659457001,0.439123674993612,0.0332085623621006,0.973508270112279,0.998232987770551
"ADCY1",27.7785093893656,0.815695102994823,1.30221724846018,0.626389416942028,0.531059549399696,NA
"ADCY2",18.5691050703823,1.29244358622629,1.5305702291536,0.844419655895835,0.398434942413013,NA
"ADCY3",2698.82502184546,-0.51323428435931,0.378709014043631,-1.35522067161618,0.175347260506208,0.722266796397837
"ADCY4",106.011935743752,-0.263036070876039,0.403145676321115,-0.652459114224816,0.514105040196844,0.8983166698321
"ADCY5",54.6630783123604,-1.53577177862142,0.848868247508213,-1.80919922865482,0.0704200574356125,0.571612064670847
"ADCY6",77.5584546536644,-0.969307497750231,0.661546994557103,-1.46521336462147,0.142862714434624,0.683259627689372
"ADCY7",726.475059677739,0.354172812452027,0.270692205017527,1.30839679121567,0.190738760430622,0.735550289075094
"ADCY9",84.9096857202646,-0.159044757218097,0.480770109451094,-0.330812490401456,0.740786125634703,0.956549176526664
"ADCYAP1R1",32.082069447578,1.01254121633153,0.97075633497524,1.04304363499967,0.296928083902929,NA
"ADD1",1963.14751283838,0.403485905569333,0.281909284725379,1.43126149946564,0.152355283715121,0.693148618021939
"ADD2",160.944414626081,-0.323116680291126,0.922556833954528,-0.350240406226346,0.726158285009212,0.952792656200188
"ADD3",2107.40823362398,-0.536888108400633,0.327287398985834,-1.64041790201605,0.100918305617089,0.629352725168351
"ADGRA1",4.24803688088607,1.09717038524718,2.13617524966843,0.513614407533967,0.607521604515607,NA
"ADGRA2",76.7638906400507,-0.135630061104674,0.447515873309007,-0.303073185095765,0.761834088878392,0.961902304963326
"ADGRA3",51.7513093288625,-1.52823463215045,0.835130518964738,-1.82993507894421,0.0672596472253288,NA
"ADGRB2",138.648847064043,1.37996986966509,0.856739136827924,1.61072351004581,0.107239999128569,0.638380042958898
"ADGRB3",62.4905945072957,0.8069286251204,1.20499264340303,0.669654399583341,0.503078127070727,0.895239241693974
"ADGRE1",32.8812391110737,1.1300217949538,0.911453607798781,1.2398017686088,0.215048723909787,NA
"ADGRE2",92.8459284714244,0.0715394474290909,0.772964945997397,0.0925519944979909,0.92625948281578,0.991475724478163
"ADGRE5",1681.33225918291,0.667280781918631,0.428188200551343,1.55838199431798,0.119142722331479,0.648020220378099
"ADGRF5",85.5751555507716,-0.163711288195427,0.587451324768834,-0.278680600915913,0.780489951179105,0.965759667162778
"ADGRG1",171.436660331631,1.39766302058966,0.504808487463466,2.76869952724559,0.00562805127843471,0.267635484640642
"ADGRG5",265.793896467785,1.23709378065543,0.615658613021157,2.00938272362465,0.0444965609789011,0.515081820711314
"ADGRG7",14.716393575832,1.98129178806903,1.47816206631718,1.34037520865718,0.180123391464214,NA
"ADGRL1",44.3526036752264,1.21727348668945,1.00043919586808,1.21673909990423,0.223703497478777,NA
"ADGRL2",52.9144334261431,0.257289559277942,0.689751031280054,0.373018013181449,0.70913503739406,0.948713839558535
"ADGRL3",48.0049315411789,1.34096626379117,1.11603516665874,1.20154481135737,0.229539934788425,NA
"ADGRL4",87.7133189171373,0.40181096202694,0.657859557772199,0.610785322307467,0.541341711650687,0.906562227122998
"ADGRV1",15.0125284495555,1.14596140073957,1.50413192383529,0.761875592546134,0.44613425849376,NA
"ADH5",500.88538960611,0.222120391355844,0.218840005534361,1.01498988182473,0.310110650690489,0.822350448837864
"ADHFE1",49.092583211387,-0.313101319978542,0.832098406652498,-0.376279196637495,0.706709343487081,NA
"ADI1",388.324368973529,-0.166242738709953,0.224685244902431,-0.739891659472981,0.459365735674513,0.882473228414748
"ADIPOR1",1088.6611254405,-0.297037842868561,0.22314856581929,-1.33112145165704,0.183149051544161,0.728339991566569
