"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAMTS1",184.086723450989,0.15472877546753,0.578104154294631,0.267648613693706,0.788969807324115,0.994162259543019
"ADAMTS10",94.0941290427675,-0.0183064287989207,0.503218806706683,-0.0363786658108571,0.970980425134372,0.999830997620764
"ADAMTS14",88.2938239669684,0.416369383288828,0.42761571438766,0.973699911578467,0.330205561224361,0.972353478942302
"ADAMTS17",99.6690367723271,-0.317761746371873,0.436147447718218,-0.728564956723463,0.466267821038051,0.972353478942302
"ADAMTS2",278.580868492021,0.520763059787623,0.626620401651809,0.831066237892767,0.40593621130345,0.972353478942302
"ADAMTS3",39.3569158688813,1.21662802817618,0.841398822124464,1.44595879645314,0.148188758971139,0.947629513970282
"ADAMTS4",634.623403366939,-0.685906550490246,0.67669019847459,-1.01361975101225,0.310764229431569,0.972353478942302
"ADAMTS6",331.825504626669,0.569013483750809,0.56331644333472,1.01011339271824,0.312440966453174,0.972353478942302
"ADAMTS7",70.1098593059021,-0.0461792661767963,0.732183043561297,-0.0630706577854943,0.949710239460518,0.999830997620764
"ADAMTS9",167.821287692663,0.000174472664515714,0.396706342556012,0.000439803062869055,0.999649087937656,0.999914762954645
"ADAMTSL2",79.3356814788931,-0.206797809511583,0.76612012504779,-0.269928700148274,0.787215106913292,0.994162259543019
"ADAMTSL3",51.9369032037455,-0.144452652992289,0.768077354185957,-0.188070449161188,0.850821425870648,0.995286431471263
"ADAMTSL4",77.0795547693661,-0.13729694984145,0.549204436214071,-0.249992426841822,0.802593205237319,0.994325223337427
"ADAP1",340.709059158987,-0.609410028330991,0.675307402125176,-0.902418700599449,0.366834490789409,0.972353478942302
"ADAP2",589.803070231309,-0.0426692029028669,0.467081538585928,-0.0913527925596168,0.927212270917039,0.999102687518186
"ADAR",2274.78069886548,-0.0835881356374855,0.186096697565791,-0.449165067036907,0.653312585307748,0.987059092065737
"ADARB1",63.1882919154279,3.11197504330894,0.949823105056923,3.27637328123582,0.00105149486118595,0.133585909664296
"ADARB2",63.7510985938722,-0.537495385834895,0.809244738604353,-0.664193859031911,0.506566243367255,0.972353478942302
"ADAT1",431.359844682978,0.223215796253211,0.270534421926035,0.825092033257929,0.409319342350669,0.972353478942302
"ADAT2",1126.33537860835,-0.65160490193728,0.45853467726727,-1.42105915701,0.155299562337066,0.955319049224712
"ADAT3",132.315619286682,4.43181198167649e-05,0.297605707772408,0.000148915557260269,0.999881182576438,0.999922508113224
"ADCK1",122.721527876879,0.267701825077787,0.306829698822388,0.872476902024887,0.382948263612815,0.972353478942302
"ADCK2",842.296790340132,-0.0776439898291092,0.388620410240424,-0.199793906298112,0.841641767315371,0.995286431471263
"ADCK5",112.525064282981,0.175952483883868,0.505039356169787,0.348393608803659,0.727544601679913,0.992684459528219
"ADCY1",40.8255445864329,0.37846147405635,1.09621244833692,0.345244641794134,0.729910460270838,0.992684459528219
"ADCY2",95.4964294726374,0.287080625678043,0.863139915746518,0.332600335635909,0.7394359899809,0.993044697324222
"ADCY3",2496.23258435229,-0.383013205756111,0.24676382138831,-1.55214489547638,0.120627557696291,0.930705401206248
"ADCY4",74.3008633059879,0.277829657900581,0.580694719061041,0.47844357591166,0.63233452487715,0.986406080054083
"ADCY5",153.959485389177,-0.420902309648913,0.741535865624173,-0.567608836147968,0.570300605875509,0.981678171782787
"ADCY6",96.4204091092169,-0.42808991923772,0.516935485585122,-0.828130262237972,0.407596732830384,0.972353478942302
"ADCY7",694.142371454671,0.259432666183093,0.333159100062031,0.778705027522253,0.436153493873201,0.972353478942302
"ADCY9",53.6130512944895,1.11721763545345,0.673002361866685,1.66005009604226,0.0969043749945508,0.893983636093131
"ADCYAP1R1",78.0501716706375,-0.420354355289939,0.864870561249329,-0.486031522084329,0.626944816722806,0.986015464635124
"ADD1",2279.85361930579,-0.230449010837989,0.200908004590189,-1.14703747771552,0.251366131936564,0.972353478942302
"ADD2",122.077448151645,0.440675445367604,0.838459097883935,0.525577749087297,0.599181620037299,0.98551024933325
"ADD3",1925.99825941973,-0.199144748840112,0.297288738337982,-0.669869803859533,0.502940790500957,0.972353478942302
"ADGRA1",36.9599529561125,-0.157598894821167,0.947624009321527,-0.166309520728588,0.867913373929437,0.996103440240072
"ADGRA2",84.7801805658461,1.11807781002868,0.620045829108583,1.80321801637808,0.0713539820982112,0.850297294888402
"ADGRA3",106.559424449199,-0.0700897217679367,0.756422552612395,-0.0926594818278137,0.926174087289493,0.999102687518186
"ADGRB2",216.408484118107,-0.744713106692703,0.75915353667115,-0.980978248429471,0.326603468130835,0.972353478942302
"ADGRB3",350.2951248731,-0.834822256584861,0.812064669708155,-1.02802435289407,0.303938372363895,0.972353478942302
"ADGRE1",107.330163767303,-0.702173186341789,0.853343620569536,-0.822849283004127,0.410593706900341,0.972353478942302
"ADGRE2",162.837120620873,-0.0724793195868018,0.419635051528803,-0.172719889157846,0.862871609463293,0.996056816303861
"ADGRE5",1289.32383839812,-0.0264751382838795,0.376929332606327,-0.0702389970576547,0.944003435793301,0.999830997620764
"ADGRF5",94.0208496240003,0.124337629996403,0.42419161184934,0.293116663609473,0.769432980171433,0.994162259543019
"ADGRG1",626.322173263841,-0.713234110983885,0.565552063126783,-1.26112900559607,0.207262371773967,0.972353478942302
"ADGRG5",285.090809398304,0.469655457753296,0.736013204596318,0.638107380167029,0.523403782728151,0.972353478942302
"ADGRG7",19.5278828729825,4.00288785514039,1.10784471117116,3.61322107221031,0.00030241664950952,0.056518771907649
"ADGRL1",94.6943798406862,-0.298200257850848,0.872862593643217,-0.34163482319273,0.732625727201846,0.992684459528219
"ADGRL2",63.9094995457827,0.940144079617754,0.688038396254417,1.3664122303868,0.171809612154131,0.970548712738969
"ADGRL3",100.978142636722,-0.174212067596516,0.72845865808456,-0.239151619193595,0.81098801647997,0.994537730060774
"ADGRL4",101.937959794467,0.480322026065485,0.515291756016135,0.932136057791782,0.351266215506275,0.972353478942302
